y_true,y_pred
1.0,0.34476867573463155
0.0,0.3517468541410099
1.0,0.43767825829613544
0.0,0.4443314249414482
0.0,0.36383356396525574
1.0,0.4487748461578399
1.0,0.3230630848059058
1.0,0.3879648383120009
1.0,0.4630184222492133
0.0,0.38112363894716983
1.0,0.38648290589856904
0.0,0.42557776211644566
0.0,0.3561712371179251
0.0,0.36536244404140633
0.0,0.392873534239949
1.0,0.35575177169376304
0.0,0.36889378562578556
0.0,0.41294694990398606
0.0,0.4496244621813953
1.0,0.3862321814160333
0.0,0.41890106829745105
0.0,0.43398992875156894
0.0,0.3604191433554956
0.0,0.37506588365776805
1.0,0.33024305779714996
0.0,0.39047133592725947
0.0,0.4081121929405169
1.0,0.3579223652814554
0.0,0.45277535912377936
0.0,0.44922875041710897
0.0,0.3611022426156547
0.0,0.4647825126360469
1.0,0.46939141112828664
0.0,0.34470118589236887
0.0,0.36778477403637
0.0,0.32299579605584056
0.0,0.35484741481265986
0.0,0.43162143780007256
0.0,0.42622022198098986
1.0,0.42065546956626887
0.0,0.39148478071677884
1.0,0.41487964963934965
0.0,0.4217006519848573
0.0,0.43634015280164345
1.0,0.33711456819414964
1.0,0.375656663843418
0.0,0.3936451957862082
1.0,0.3943059759107934
0.0,0.45313608067480077
0.0,0.3560030512400336
1.0,0.3796770123479015
0.0,0.384791907221926
1.0,0.4184020082571285
1.0,0.45953440982952143
0.0,0.37815682232163333
0.0,0.3854497000014963
1.0,0.4032496629117766
1.0,0.41584233883384775
0.0,0.42461500172443944
1.0,0.3590677559095533
0.0,0.4495912902276847
1.0,0.4465759907841397
0.0,0.4240946435759913
0.0,0.39741582199092373
0.0,0.4134800951869048
1.0,0.3533538501350573
1.0,0.4049706594474875
0.0,0.42679783310074293
0.0,0.3684808687663952
0.0,0.4123275298496449
1.0,0.42050818217957553
0.0,0.40982931251662646
0.0,0.4225257456955197
0.0,0.436133005915715
0.0,0.3922633632647504
1.0,0.3112730758366179
1.0,0.42370821455282326
1.0,0.3812566556253442
0.0,0.32185851873109605
0.0,0.36763773156185187
1.0,0.373142697032994
1.0,0.45228986872596944
0.0,0.3821424257859001
0.0,0.39093818629723515
0.0,0.34681983428846314
0.0,0.4982444811179303
1.0,0.43910565863990303
0.0,0.3139482808497943
1.0,0.43056690780275353
1.0,0.38826739797302223
0.0,0.4486736615412534
0.0,0.3534020249807618
1.0,0.4248380563256161
1.0,0.361112497696804
1.0,0.4322905235129213
0.0,0.38135522504920827
0.0,0.41530380750084145
0.0,0.3748974198105521
0.0,0.3811123360460095
0.0,0.40835742280992515
1.0,0.3692790159739559
0.0,0.39039910851357157
0.0,0.35465870391182835
0.0,0.3836418067173405
0.0,0.35089442353372347
0.0,0.348839975793929
0.0,0.3742670282300145
1.0,0.40687975392083553
0.0,0.36838217639652954
1.0,0.3442036759678741
0.0,0.42961090886499353
1.0,0.35033521701909154
1.0,0.39924467614852965
1.0,0.42711266401135944
0.0,0.32442853746610495
1.0,0.4931475918352084
1.0,0.3088746139665833
1.0,0.45406069095840307
0.0,0.40847424208165495
1.0,0.4123403508137688
1.0,0.35201258803020274
1.0,0.43532711228541143
0.0,0.40274012383599
1.0,0.4194874198888735
0.0,0.4106751324698378
0.0,0.4213747156972519
0.0,0.3727681975740552
0.0,0.34891572742188315
0.0,0.40746533045646993
0.0,0.404701228833521
0.0,0.38037704500357195
0.0,0.3975902583742651
0.0,0.34727238232880364
1.0,0.3738679883355809
0.0,0.4455381508691634
0.0,0.4445902077953233
1.0,0.3418855978452809
1.0,0.35462812354917883
0.0,0.3633237114922075
0.0,0.43076434968049665
0.0,0.41634736404954276
1.0,0.4074970399398123
1.0,0.43291165315475355
0.0,0.41900486273071724
1.0,0.3624436349922385
0.0,0.4811057547607399
0.0,0.40566105105509376
1.0,0.3660993030612049
0.0,0.3560503757343332
1.0,0.3737704751474531
0.0,0.4228275432165669
0.0,0.433017191770718
0.0,0.35802274124045985
1.0,0.4454421902928759
0.0,0.3501612015180939
0.0,0.41468425928733066
1.0,0.41190984970556643
1.0,0.3294713972659106
1.0,0.38907081235689045
0.0,0.4433641815228195
0.0,0.38951751524769773
0.0,0.3881947696142142
0.0,0.41754869499533387
0.0,0.42939264680463984
1.0,0.4685758207463738
1.0,0.34205181134029905
0.0,0.4730102211432519
0.0,0.39717882766905005
0.0,0.37560250087770974
0.0,0.3507631290907518
0.0,0.4359929859761201
1.0,0.3875215205454987
1.0,0.41097913438598255
0.0,0.37292895470324144
1.0,0.41523883716426907
1.0,0.41902524351131337
1.0,0.3511363896356626
0.0,0.3744216481368001
0.0,0.47741566439115957
1.0,0.37409058269865003
0.0,0.37532686377490815
0.0,0.44525014850685246
0.0,0.3879897617735973
1.0,0.4426606360436316
0.0,0.4176184410309779
1.0,0.37684458595013404
0.0,0.3824718438341024
0.0,0.3611492647699386
1.0,0.3661007262473225
1.0,0.40482017908990486
1.0,0.3818559173569801
0.0,0.4425559190397205
0.0,0.3962193895672488
1.0,0.3912023633742135
0.0,0.39846072907783436
0.0,0.3384694603679011
0.0,0.474258286240243
1.0,0.39478635217411084
1.0,0.3617114012556896
0.0,0.5009749533136415
0.0,0.44098437025704923
1.0,0.37801409979609135
0.0,0.36935446940134636
1.0,0.3860289517573535
0.0,0.39897546693741204
0.0,0.34424826859634294
1.0,0.41965460475736827
0.0,0.41468957419702535
0.0,0.4048883497040347
1.0,0.39308173275412095
0.0,0.4214026704713487
0.0,0.45767770993247375
1.0,0.43729807109194896
0.0,0.38960210091663317
1.0,0.3796089038058287
0.0,0.42044857150571
0.0,0.35315125528888563
0.0,0.37819541360933734
1.0,0.3580264661066996
1.0,0.39457889224564535
0.0,0.37071060142771795
0.0,0.40478947419154176
0.0,0.38406635037232945
0.0,0.37403262801898435
0.0,0.38098936953308293
0.0,0.36109228240270397
0.0,0.3649626252131057
0.0,0.41480446829555573
0.0,0.3736952457677234
0.0,0.3498590317316645
0.0,0.4242822968480484
1.0,0.41701193349446886
0.0,0.4203071639492879
0.0,0.43883099931085645
0.0,0.336657958294314
1.0,0.5063100133109896
0.0,0.45254448807064507
0.0,0.39523638481913004
0.0,0.4032107456635796
1.0,0.3743670461405867
0.0,0.3876598399474009
0.0,0.3988224502499401
1.0,0.41655902737494943
1.0,0.36927387107447573
1.0,0.37362247692452116
0.0,0.40175260062090323
1.0,0.3768257709383006
0.0,0.3770013590147292
1.0,0.39710252482549746
0.0,0.373542123925413
0.0,0.39985143703445014
1.0,0.4700923235531278
0.0,0.386529968233708
1.0,0.355360065670462
0.0,0.4469313894874925
1.0,0.4735768479050899
1.0,0.4416474272266052
1.0,0.4521330221645743
0.0,0.3578141457977587
1.0,0.4087688548018694
1.0,0.34536374565174743
0.0,0.3701014908950258
0.0,0.358917645847763
0.0,0.359798991240305
1.0,0.34457637065878244
1.0,0.4208347499627129
0.0,0.35628259892114356
0.0,0.41589950523666785
0.0,0.39384195978716463
0.0,0.38933502930940217
1.0,0.3700464307665898
0.0,0.3632317077130072
1.0,0.3839763617746366
1.0,0.47174093856126487
1.0,0.28858494443582994
1.0,0.3408436934973319
0.0,0.5160821025127094
0.0,0.37403350156104376
0.0,0.46459973696023155
0.0,0.38031913731560274
0.0,0.4387912167526886
0.0,0.44705080211029874
0.0,0.3963516503137151
1.0,0.3681595311196726
0.0,0.40972125363843287
1.0,0.4126456246279563
1.0,0.4187053230877149
1.0,0.41400012648677437
1.0,0.36160137367245254
0.0,0.4309748028153446
0.0,0.42335593054875453
0.0,0.3823422075782623
1.0,0.4238588409977021
0.0,0.41812767769714065
1.0,0.3843592681843594
1.0,0.4805408615128829
0.0,0.4251172951997098
0.0,0.38776287965531725
0.0,0.39074823852828533
0.0,0.35079324782682386
0.0,0.4104259595394458
0.0,0.44546981652203504
0.0,0.3589019927030416
0.0,0.42665596046890836
0.0,0.44307453002138897
1.0,0.4724523539437323
0.0,0.3810908446015388
0.0,0.4613279342630978
0.0,0.42489065031696843
0.0,0.37404344104883747
1.0,0.38436622309391366
1.0,0.3727236159149168
1.0,0.4107402316904201
1.0,0.3693444936157646
0.0,0.4341859059529791
0.0,0.3419658009860773
0.0,0.471052263434879
0.0,0.4135881871133006
1.0,0.3768604139131734
0.0,0.4108054593160746
1.0,0.3969056419854526
0.0,0.3898155989645675
0.0,0.3603612849591564
0.0,0.4173377427337098
1.0,0.3792234947539485
0.0,0.34399881788904507
1.0,0.4150490982008318
0.0,0.4419713010887235
1.0,0.40673378980016667
0.0,0.49498377664228593
0.0,0.3854042482835591
0.0,0.34873107608212356
1.0,0.36167059421468095
1.0,0.37252761918966837
1.0,0.39793273161928466
0.0,0.44243049287983827
0.0,0.37472653731383904
1.0,0.420331387780962
0.0,0.40554179684184477
0.0,0.379470449569228
0.0,0.3830388274758867
1.0,0.4861143455639819
1.0,0.35194570113806833
0.0,0.3629446192670925
1.0,0.4318153975404647
0.0,0.3975724982069875
0.0,0.4127065688947783
1.0,0.4208849134182208
1.0,0.3888845981385066
1.0,0.3938594719881706
1.0,0.40172957818720667
1.0,0.36915383667286605
0.0,0.40033420074782006
0.0,0.40627103723258884
1.0,0.3559745935259327
1.0,0.3687344123667121
0.0,0.4268755958117126
0.0,0.42707167135183954
1.0,0.3813475809164011
0.0,0.4257874197902826
0.0,0.4098724947114089
0.0,0.4043414482376808
0.0,0.39068496078017145
0.0,0.44092954848641797
0.0,0.3694408186220699
0.0,0.39711860394302445
0.0,0.3737999425349901
0.0,0.38373158687745235
0.0,0.4062922585499342
0.0,0.39780360831547934
0.0,0.37464708711442873
0.0,0.42939884604197864
1.0,0.3438168641492575
1.0,0.4112831324777353
1.0,0.37954535653050725
0.0,0.31160911298078314
1.0,0.34217946960012546
0.0,0.4075261153787608
0.0,0.4590829268500439
0.0,0.4247489784342953
0.0,0.41213232222850715
0.0,0.37951759157652565
0.0,0.38577720240970914
0.0,0.3925671949576538
0.0,0.45262490215283235
1.0,0.35687792792027173
1.0,0.35860519938218394
0.0,0.3538137655491475
0.0,0.36094398122245225
0.0,0.39854822414332125
1.0,0.4119437890369659
0.0,0.4276840034490992
0.0,0.3394474435262262
0.0,0.3438954817429585
0.0,0.430167898045556
1.0,0.39271039808726205
0.0,0.4138361347192322
0.0,0.35092023793068694
1.0,0.3940707815884155
0.0,0.37530000951243087
0.0,0.42222950190870956
0.0,0.3416126120519103
0.0,0.4197732818657295
1.0,0.4048465744533141
0.0,0.4085468197605384
0.0,0.363744473122644
0.0,0.42991736964942645
0.0,0.45229384086117586
1.0,0.4305478003501058
1.0,0.3865194015360178
0.0,0.44217546369664035
0.0,0.37889138328196015
0.0,0.45581398247072397
1.0,0.4199457736786989
0.0,0.403907307114399
0.0,0.3856423520899115
0.0,0.41594341325108
0.0,0.4100097502552915
0.0,0.3616104715768317
0.0,0.39803984336192544
0.0,0.38195348134998164
0.0,0.3846974873285871
0.0,0.4225364507345066
1.0,0.355266853690919
0.0,0.37524271045182483
1.0,0.45774225721441275
0.0,0.3908117194717332
1.0,0.3749882792970002
1.0,0.3898528221021225
0.0,0.3895047944720564
0.0,0.3539132940870904
0.0,0.3809607046647523
0.0,0.3704088809719458
0.0,0.3989904242374381
1.0,0.33267007983770686
0.0,0.36515991895089234
1.0,0.45637282367752585
1.0,0.4256400252599277
1.0,0.4223326842642611
1.0,0.4200590826935412
0.0,0.3768773792240805
0.0,0.43686115869882397
1.0,0.36388163040724797
0.0,0.4665714191212735
0.0,0.38730857114304446
1.0,0.3810980262580503
0.0,0.42891009345362385
1.0,0.3519159576730445
0.0,0.3807773637494193
0.0,0.4417554726598183
0.0,0.45939647409263296
1.0,0.4164789700456411
0.0,0.3555245704331622
0.0,0.4426355060210662
0.0,0.3970888188516716
1.0,0.4843653900062762
0.0,0.3933939953240354
